artigoEmPeriodico	Adélcio Carlos de Oliveira	2016		http://dx.doi.org/10.1007/s40430-016-0624-5	Study of diffusion applied to electrodialysis: three-dimensional model in cylindrical coordinates	Journal of the Brazilian Society of Mechanical Sciences and Engineering (Impresso),	Igor Pereira Vieira ; Oliveira, Adélcio C.	A4	JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING
artigoEmPeriodico	Adélcio Carlos de Oliveira	2015		http://dx.doi.org/10.1007/s40430-015-0357-x	Steady State of Ion Transport in Homopolar Ion-exchange Membrane: a Theoretical Study	Journal of the Brazilian Society of Mechanical Sciences and Engineering	OLIVEIRA, Adélcio Carlos de; Franco Dany Amado ; Ruan C. A. Moura	A4	
artigoEmPeriodico	Adélcio Carlos de Oliveira	2014		http://dx.doi.org/10.1016/j.physa.2013.09.025	Classical Limit of Quantum Mechanics Induced by Continuous Measurements	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS	Oliveira, Adélcio C	Qualis nao identificado	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS
artigoEmPeriodico	Adélcio Carlos de Oliveira	2014			ESTUDO DA RESISTÊNCIA ÔHMICA EM MEMBRANA DE TROCA CATIÔNICA NO PROCESSO DE ELETRODIÁLISE	Revista Iberoamericana de Polímeros (Internet)	Ruan C. A. Moura ; Zolacir T. O. jr ; Oliveira, Adélcio C. ; Franco Dany Amado	Qualis nao identificado	REVISTA IBEROAMERICANA DE POLÍMEROS
artigoEmPeriodico	Adélcio Carlos de Oliveira	2012		http://dx.doi.org/10.4236/jmp.2012.38094	Semiclassical Husimi Function of Simple and Chaotic Systems	Journal of Modern Physics	Oliveira, Adélcio C	B2	
artigoEmPeriodico	Adélcio Carlos de Oliveira	2012		http://dx.doi.org/10.1016/j.physa.2012.05.064	Influence of experimental resolution on the quantum-to-classical transition in the quartic oscillator. Physica	A (Print)	Oliveira, Adélcio C.; de Magalhães, A.R. Bosco ; de Faria, J.G. Peixoto	Qualis nao identificado	A
artigoEmPeriodico	Adélcio Carlos de Oliveira	2012		http://dx.doi.org/10.1088/0031-8949/86/03/035001	Effectively irreversible fringe contrast attenuation induced by one degree of freedom	Physica Scripta (Print)	MAGALHAES, A. R. B. ; OLIVEIRA, Adélcio Carlos de	A4	
artigoEmPeriodico	Adélcio Carlos de Oliveira	2009		http://dx.doi.org/10.1016/j.physa.2008.12.055	Tunnel effect as a hidden variable theory test. Physica	A	OLIVEIRA, Adélcio Carlos de; Amarante-Segundo, Gesil S.	Qualis nao identificado	A
artigoEmPeriodico	Adélcio Carlos de Oliveira	2009		http://dx.doi.org/10.1103/PhysRevE.80.026204	Role of the effective Hilbert-space size of the reservoir for the decoherence process. Physical Review	E, Statistical, Nonlinear and Soft Matter Physics	Oliveira, Adélcio C.; de Magalhães, A. R. Bosco	Qualis nao identificado	E, STATISTICAL, NONLINEAR AND SOFT MATTER PHYSICS
artigoEmPeriodico	Adélcio Carlos de Oliveira	2006		http://dx.doi.org/10.1016/j.physleta.2006.01.028	Quantum entanglement and fixed point Hopf bifurcation	PHYSICS LETTERS A	NEMES, M. C. ; FURUYA, ; PELEGRINO, G. Q. ; OLIVEIRA, Adélcio Carlos de ; REIS, M. ; SANZ, L.	A3	
artigoEmPeriodico	Adélcio Carlos de Oliveira	2006		http://dx.doi.org/10.1103/PhysRevE.73.046207	Quantum Classical Transition of the open quartic oscillator: The role of the environment. Physical Review E. (Cessou em 2000. Cont. 1539-3755 Physical Review	E, Statistical, Nonlinear, and Soft Matter Physics)	OLIVEIRA, Adélcio Carlos de; J. G. Peixoto de Faria ; NEMES, M. C.	Qualis nao identificado	E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS)
