artigoEmPeriodico	 	2021	1434-6044	http://dx.doi.org/10.1140/epjc/s10052-021-09007-w	Prospects for beyond the Standard Model physics searches at the Deep Underground Neutrino Experiment	EUROPEAN PHYSICAL JOURNAL C	ABI, B. ; ACCIARRI, R. ; ACERO, M. A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M. P. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A2	
artigoEmPeriodico	 	2021	2624-8212	http://dx.doi.org/10.3389/frai.2021.649917	Cosmic Ray Background Removal With Deep Neural Networks in SBND	Frontiers in Artificial Intelligence	ACCIARRI, R. ; ADAMS, C. ; ANDREOPOULOS, C. ; ASAADI, J. ; BABICZ, M. ; BACKHOUSE, C. ; BADGETT, W. ; BAGBY, L. ; BARKER, D. ; BASQUE, V. ; BAZETTO, M. C. Q. ; BETANCOURT, M. ; BHANDERI, A. ; BHAT, A. ; BONIFAZI, C. ; BRAILSFORD, D. ; BRANDT, A. G. ; BROOKS, T. ; CARNEIRO, M. F. ; Valdiviesso, G.	Qualis nao identificado	FRONTIERS IN ARTIFICIAL INTELLIGENCE
artigoEmPeriodico	 	2021	0143-0807	http://dx.doi.org/10.1088/1361-6404/ac059a	Derivation of the Boltzmann entropy equation in a toy model	EUROPEAN JOURNAL OF PHYSICS	ALMEIDA, GABRIELLE OLIVEIRA ; CRUZ SILVA, MAYCON JÚNIOR ; MOTA, ANDRE	A3	
artigoEmPeriodico	 	2021	0960-0779	http://dx.doi.org/10.1016/j.chaos.2020.110616	An epidemiological model with voluntary quarantine strategies governed by evolutionary game dynamics	CHAOS SOLITONS & FRACTALS	AMARAL, M. A. ; de OLIVEIRA, M. M. ; JAVARONE, M. A.	A1	
artigoEmPeriodico	 	2021	2470-0045	http://dx.doi.org/10.1103/PhysRevE.104.064102	Criticality and Griffiths phases in random games with quenched disorder	PHYSICAL REVIEW E	AMARAL, M. A. ; de Oliveira, Marcelo M.	A1	
artigoEmPeriodico	 	2021	1551-0018	http://dx.doi.org/10.3934/mbe.2021467	Classification of gastric emptying and orocaecal transit through artificial neural networks	MATHEMATICAL BIOSCIENCES AND ENGINEERING (ONLINE)	BEZERRA, Anibal Thiago; INSTITUTE OF EXACT SCIENCES, FEDERAL UNIVERSITY OF ALFENAS-MG (UNIFAL-MG), ALFENAS-MG 37133-840, BRAZIL ; PINTO, LEONARDO ANTONIO ; RODRIGUES, DIEGO SAMUEL ; BITTENCOURT, GABRIELA NOGUEIRA ; DE ARRUDA MANCERA, PAULO FERNANDO ; DE ARRUDA MIRANDA, JOSÉ RICARDO ; INSTITUTE OF BIOSCIENCES, SÃO PAULO STATE UNIVERSITY (UNESP), BOTUCATU-SP 18618-689, BRAZIL ; SCHOOL OF TECHNOLOGY, UNIVERSITY OF CAMPINAS (UNICAMP), LIMEIRA-SP 13484-332, BRAZIL	Qualis nao identificado	MATHEMATICAL BIOSCIENCES AND ENGINEERING (ONLINE)
artigoEmPeriodico	 	2021	2469-9934	http://dx.doi.org/10.1103/PhysRevA.104.043523	Spherical symmetry and nonmagnetic dielectrics in analog models of gravity	PHYSICAL REVIEW A	BITTENCOURT, EDUARDO ; KLIPPERT, RENATO ; DA SILVA, DIEGO RENAN ; GOULART, ÉRICO	A1	
artigoEmPeriodico	 	2021	0129-1831	http://dx.doi.org/10.1142/S0129183121501552	Finding the dominant zero of the energy probability distribution	INTERNATIONAL JOURNAL OF MODERN PHYSICS C	CARVALHO, J. J. ; Mota, A. L.	A4	
artigoEmPeriodico	 	2021	2470-0010	http://dx.doi.org/10.1103/physrevd.103.124002	Lyra scalar-tensor theory: A scalar-tensor theory of gravity on Lyra manifold	PHYSICAL REVIEW D	CUZINATTO, R.'R.; DE MORAIS, E.'M. ; PIMENTEL, B.'M.	A1	
artigoEmPeriodico	 	2021	1434-6060	http://dx.doi.org/10.1140/epjd/s10053-020-00028-w	The quantum Jarzynski inequality for superconducting optical cavities	EUROPEAN PHYSICAL JOURNAL D	DE PAULA, JOSIANE OLIVEIRA REZENDE ; DE FARIA, J. G. PEIXOTO ; DE OLIVEIRA, J. G. G. ; DE CARVALHOFALCÃO, RICARDO ; Oliveira, Adélcio C.	A4	
artigoEmPeriodico	 	2021	0375-9474	http://dx.doi.org/10.1016/j.nuclphysa.2020.121999	Effects of initial state fluctuations on the mean transverse momentum	NUCLEAR PHYSICS A	Gardim, Fernando G.; GIACALONE, GIULIANO ; Luzum, Matthew ; Ollitrault, Jean-Yves	A4	
artigoEmPeriodico	 	2021	0375-9474	http://dx.doi.org/10.1016/j.nuclphysa.2020.121892	p-dependent multiplicity fluctuations from PCA and initial conditions	NUCLEAR PHYSICS A	Gardim, Fernando G.; Grassi, Frédérique ; ISHIDA, PEDRO ; Luzum, Matthew ; Ollitrault, Jean-Yves	A4	
artigoEmPeriodico	 	2021	2469-9985	http://dx.doi.org/10.1103/PhysRevC.103.044907	Effective shear and bulk viscosities for anisotropic flow	PHYSICAL REVIEW C	Gardim, Fernando G.; Ollitrault, Jean-Yves	A1	
artigoEmPeriodico	 	2021	2469-9985	http://dx.doi.org/10.1103/PhysRevC.103.024910	Skewness of mean transverse momentum fluctuations in heavy-ion collisions	PHYSICAL REVIEW C	GIACALONE, GIULIANO ; Gardim, Fernando G. ; NORONHA-HOSTLER, JACQUELYN ; Ollitrault, Jean-Yves	A1	
artigoEmPeriodico	 	2021	2469-9985	http://dx.doi.org/10.1103/PhysRevC.103.024909	Correlation between mean transverse momentum and anisotropic flow in heavy-ion collisions	PHYSICAL REVIEW C	GIACALONE, GIULIANO ; Gardim, Fernando G. ; NORONHA-HOSTLER, JACQUELYN ; Ollitrault, Jean-Yves	A1	
artigoEmPeriodico	 	2021	0219-8878	http://dx.doi.org/10.1142/S0219887821500389	Spacetime foliations, quaternions and knotted light	INTERNATIONAL JOURNAL OF GEOMETRIC METHODS IN MODERN PHYSICS	Goulart, E.; OTTONI, J. E.	B1	
artigoEmPeriodico	 	2021	1361-6382	http://dx.doi.org/10.1088/1361-6382/ac08a9	Space and time ambiguities in vacuum electrodynamics	Classical and Quantum Gravity	GOULART, ÉRICO; BITTENCOURT, EDUARDO	A1	
artigoEmPeriodico	 	2021	1367-2630	http://dx.doi.org/10.1088/1367-2630/ac0203	Effective fermion mass in relativistic and non-relativistic systems	NEW JOURNAL OF PHYSICS	Heron Caldas	A2	
artigoEmPeriodico	 	2021	0753-3322	http://dx.doi.org/10.1016/j.biopha.2021.111356	Repurposing potential of Ayurvedic medicinal plants derived active principles against SARS-CoV-2 associated target proteins revealed by molecular docking, molecular dynamics and MM-PBSA studies	BIOMEDICINE & PHARMACOTHERAPY	KUMAR VERMA, AKALESH ; KUMAR, VIKAS ; SINGH, SWETA ; GOSWAMI, BHABESH CH. ; Camps, Ihosvany ; SEKAR, AISHWARYA ; YOON, SANGHWA ; LEE, KEUN WOO	A2	
artigoEmPeriodico	 	2021	0169-4332	http://dx.doi.org/10.1016/j.apsusc.2021.151547	First-principles calculations of nickel, cadmium, and lead nanoclusters adsorption on single-wall (10,0) boron-nitride nanotube	APPLIED SURFACE SCIENCE	MADEIRA, R. ; Camps, I.	A1	
artigoEmPeriodico	 	2021	2410-390X	http://dx.doi.org/10.3390/instruments5040031	Deep Underground Neutrino Experiment (DUNE) Near Detector Conceptual Design Report	Instruments	MANLY, STEVEN ; KORDOSKY, MIKE ; ON BEHALF OF THE DUNE COLLABORATION	Qualis nao identificado	INSTRUMENTS
artigoEmPeriodico	 	2021	2196-7229	http://dx.doi.org/10.1007/s40516-021-00153-3	Efficient Yet Accessible Arduino-based Control System for Laser Microfabrication of Photonic Platforms	Lasers in Manufacturing and Materials Processing	MUCCIARONI, LUIS RICARDO ; VIVAS, MARCELO GONÇALVES	Qualis nao identificado	LASERS IN MANUFACTURING AND MATERIALS PROCESSING
artigoEmPeriodico	 	2021	0378-4371	http://dx.doi.org/10.1016/j.physa.2021.126099	Continuum reset dynamics as a pathway to Newtonian classical limit of Quantum Mechanics	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS	OLIVEIRA, Adélcio Carlos de	A1	
artigoEmPeriodico	 	2021	2574-0881	http://dx.doi.org/10.1080/25740881.2020.1867169	Fluorescent chitosan nanoparticles as a carrier system for trackable drug delivery	POLYMER-PLASTICS TECHNOLOGY AND MATERIALS	PADILHA, ANDREIA CARVALHO ; VIVAS, MARCELO GONÇALVES ; MELO, MARIA DO SOCORRO FERNANDES ; CAMPOS, MARIA GABRIELA NOGUEIRA	Qualis nao identificado	POLYMER-PLASTICS TECHNOLOGY AND MATERIALS
artigoEmPeriodico	 	2021	1091-6490	http://dx.doi.org/10.1073/pnas.2004369118	Scale-free movement patterns in termites emerge from social interactions and preferential attachments	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA (ONLINE)	PAIVA, LETICIA R; MARINS, ALESSANDRA ; CRISTALDO, P. F. ; RIBEIRO, DANILO ; ALVES, SIDINEY G. ; REYNOLDS, ANDY ; DESOUZA, OG ; MIRAMONTES, OCTAVIO	A1	
artigoEmPeriodico	 	2021	2447-6153		Leveraging Qiskit to teach basic quantum computation algorithms.	Parana Journal of Science and Education	Pimenta, R. C. S. ; BEZERRA, Anibal Thiago	Qualis nao identificado	PARANA JOURNAL OF SCIENCE AND EDUCATION
artigoEmPeriodico	 	2021	2525-5444	http://dx.doi.org/10.34179/revisem.v6i1.13637	Modelagem Matemática para Previsão de Jogos de Futebol	REVISTA SERGIPANA DE MATEMÁTICA E EDUCAÇÃO MATEMÁTICA	PINHEIRO RAMOS, LUIZ FERNANDO ; CESAR FERNANDES, HUMBERTO ; DE OLIVEIRA BATISTA, BEN DÊIVIDE	A4	
artigoEmPeriodico	 	2021	1520-6106	http://dx.doi.org/10.1021/acs.jpcb.1c05498	Photobleaching Kinetics of MEH-PPV in Solution: The Role of Conformational Disorder	JOURNAL OF PHYSICAL CHEMISTRY B	RAICOSKI, MICHELLE LEIFELD ; VIVAS, MARCELO GONÇALVES	A2	
artigoEmPeriodico	 	2021	1572-8137	http://dx.doi.org/10.1007/s10825-021-01761-0	Relation between the roughness, linear entropy and visibility of a quantum state, the Jaynes?Cummings model	Journal of Computational Electronics	REIS, M. ; Oliveira, Adélcio C.	A4	JOURNAL OF COMPUTATIONAL ELECTRONICS (PRINT)
artigoEmPeriodico	 	2021	2470-0045	http://dx.doi.org/10.1103/physreve.103.062205	Dynamical aspects of a bouncing ball in a nonhomogeneous field	PHYSICAL REVIEW E	SILVEIRA, FELIPE AUGUSTO O. ; Alves, Sidiney G. ; LEONEL, EDSON D. ; LADEIRA, DENIS G.	A1	
artigoEmPeriodico	 	2021	2470-0010	http://dx.doi.org/10.1103/physrevd.104.084061	Gravitational waves in higher-order R 2 gravity	PHYSICAL REVIEW D	VILHENA, S.'G. ; MEDEIROS, L.'G. ; CUZINATTO, R.'R.	A1	
artigoEmPeriodico	 	2021	1089-5639	http://dx.doi.org/10.1021/acs.jpca.0c08530	Molecular Structure-Optical Property Relationship of Salicylidene Derivatives: A Study on the First-Order Hyperpolarizability	JOURNAL OF PHYSICAL CHEMISTRY A	Vivas, Marcelo G.; BARBOZA, CRISTINA A. ; GERMINO, JOSE C. ; FONSECA, RUBEN D. ; Silva, Daniel L. ; VAZQUEZ, PEDRO A. M. ; ATVARS, TERESA D. Z. ; MENDONÇA, CLEBER R. ; DE BONI, Leonardo	A3	
artigoEmPeriodico	 	2021	2053-2733	http://dx.doi.org/10.1107/S0108767321087900	Three-dimensional topological analysis of the experimental and theoretical electron density of a 5-fluorocytosine/isoniazid co-crystal	Acta Crystallographica A-Foundation and Advances	WANDERLEY, ADILSON BARROS ; TENORIO, JUAN CARLOS ; Camps, Ihosvany ; LEHMANN, CHRISTIAN W. ; Ellena, Javier	A4	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/12/p12004	First results on ProtoDUNE-SP liquid argon time projection chamber performance from a beam test at the CERN Neutrino Platform	Journal of Instrumentation	ABI, B. ; ABUD, A. ABED ; ACCIARRI, R. ; ACERO, M.A. ; ADAMOV, G. ; ADAMOWSKI, M. ; ADAMS, D. ; ADRIEN, P. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M.P. ; ANDRIANALA, F. ; ANDRINGA, S. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1434-6044	http://dx.doi.org/10.1140/epjc/s10052-020-08456-z	Long-baseline neutrino oscillation physics potential of the DUNE experiment	EUROPEAN PHYSICAL JOURNAL C	ABI, B. ; ACCIARRI, R. ; ACERO, M. A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M. P. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A2	
artigoEmPeriodico	 	2020	2470-0010	http://dx.doi.org/10.1103/physrevd.102.092003	Neutrino interaction classification with a convolutional neural network in the DUNE far detector	PHYSICAL REVIEW D	ABI, B. ; ACCIARRI, R. ; ACERO, M.'A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; ALONSO MONSALVE, S. ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M.'P. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A1	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/08/t08008	Volume I. Introduction to DUNE	Journal of Instrumentation	ABI, B. ; ACCIARRI, R. ; ACERO, M.A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/08/t08009	Volume III. DUNE far detector technical coordination	Journal of Instrumentation	ABI, B. ; ACCIARRI, R. ; ACERO, M.A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/08/t08010	Volume IV. The DUNE far detector single-phase technology	Journal of Instrumentation	ABI, B. ; ACCIARRI, R. ; ACERO, M.A. ; ADAMOV, G. ; ADAMS, D. ; ADINOLFI, M. ; AHMAD, Z. ; AHMED, J. ; ALION, T. ; MONSALVE, S. ALONSO ; ALT, C. ; ANDERSON, J. ; ANDREOPOULOS, C. ; ANDREWS, M. ; ANDRIANALA, F. ; ANDRINGA, S. ; ANKOWSKI, A. ; ANTONOVA, M. ; ANTUSCH, S. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/06/P06033	Construction of precision wire readout planes for the Short-Baseline Near Detector (SBND)	Journal of Instrumentation	ACCIARRI, R. ; ADAMS, C. ; ANDREOPOULOS, C. ; ASAADI, J. ; BABICZ, M. ; BACKHOUSE, C. ; BADGETT, W. ; BAGBY, L.F. ; BARKER, D. ; BARNES, C. ; BASHARINA-FRESHVILLE, A. ; BASQUE, V. ; BAXTER, A. ; BAZETTO, M.C.Q. ; BELTRAMELLO, O. ; BETANCOURT, M. ; BHANDERI, A. ; BHAT, A. ; BISHAI, M.R.M. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1748-0221	http://dx.doi.org/10.1088/1748-0221/15/04/p04026	The Liquid Argon In A Testbeam (LArIAT) experiment	Journal of Instrumentation	ACCIARRI, R. ; ADAMS, C. ; ASAADI, J.A. ; BACKFISH, M. ; BADGETT, W. ; BALLER, B. ; RODRIGUES, O. BENEVIDES ; BLASZCZYK, F.D.M. ; BOUABID, R. ; BROMBERG, C. ; CAREY, R. ; FERNANDEZ, R. CASTILLO ; CAVANNA, F. ; ALEMAN, J.I. CEVALLOS ; CHATTERJEE, A. ; DEDIN, P. ; SANTOS, M.V. DOS ; EDMUNDS, D. ; ELKINS, M. ; Valdiviesso, G.	A3	
artigoEmPeriodico	 	2020	1569-8025	http://dx.doi.org/10.1007/s10825-020-01547-w	The application of a modified Levine model to quantum-well infrared photodetectors in the low-temperature regime	Journal of Computational Electronics	BEZERRA, Anibal Thiago	A4	
artigoEmPeriodico	 	2020	0953-4075	http://dx.doi.org/10.1088/1361-6455/ab7078	Superfluid-normal quantum phase transitions in an imbalanced fermi gas	JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS	Caldas, Heron	A3	
artigoEmPeriodico	 	2020	0003-3804	http://dx.doi.org/10.1002/andp.202000222	The Gor'kov and Melik-Barkhudarov Correction to the Mean-Field Critical Field Transition to Fulde-Ferrell-Larkin-Ovchinnikov States	ANNALEN DER PHYSIK	Caldas, Heron; CHEN, QIJIN	A3	
artigoEmPeriodico	 	2020	1520-6106	http://dx.doi.org/10.1021/acs.jpcb.0c04127	Probing the Strong Near-IR Two-Photon Transition in Supramolecular Triphenylamine-based Polymers by Nonlinear Absorption Spectroscopy	JOURNAL OF PHYSICAL CHEMISTRY B	DIPOLD, JESSICA ; Vivas, Marcelo G. ; KOECKELBERGHS, GUY ; SIQUEIRA, JONATHAS P. ; DE BONI, Leonardo ; Mendonca, Cleber R.	A2	
artigoEmPeriodico	 	2020	0963-9969	http://dx.doi.org/10.1016/j.foodres.2020.109334	Camu-camu (Myrciaria dubia) seeds as a novel source of bioactive compounds with promising antimalarial and antischistosomicidal properties	FOOD RESEARCH INTERNATIONAL	DO CARMO, MARIANA ARAÚJO VIEIRA ; FIDELIS, MARINA ; SANCHEZ, CAROLINE ANDOLFATO ; CASTRO, ALINE PEREIRA ; Camps, Ihosvany ; COLOMBO, FÁBIO ANTÔNIO ; MARQUES, MARCOS JOSÉ ; MYODA, TAKAO ; GRANATO, DANIEL ; AZEVEDO, LUCIANA	A1	
artigoEmPeriodico	 	2020	1745-2473	http://dx.doi.org/10.1038/s41567-020-0846-4	Thermodynamics of hot strong-interaction matter from ultrarelativistic nuclear collisions	Nature Physics	Gardim, Fernando G.; GIACALONE, GIULIANO ; Luzum, Matthew ; Ollitrault, Jean-Yves	A1	
artigoEmPeriodico	 	2020	0370-2693	http://dx.doi.org/10.1016/j.physletb.2020.135749	The mean transverse momentum of ultracentral heavy-ion collisions: A new probe of hydrodynamics	PHYSICS LETTERS B	Gardim, Fernando G.; GIACALONE, GIULIANO ; Ollitrault, Jean-Yves	A2	
artigoEmPeriodico	 	2020	2469-9950	http://dx.doi.org/10.1103/PhysRevB.101.184514	Effects of anisotropic correlations in fermionic zero-energy bounds states of topological phases	PHYSICAL REVIEW B	M. A. R. Griffith ; E. Mamani ; LIzardo H. C. M. Nunes ; H. Caldas	A1	
artigoEmPeriodico	 	2020	0953-2048	http://dx.doi.org/10.1088/1361-6668/ab66e5	Superconducting and pseudogap transition temperatures in high- T c</sub> </i> cuprates and the T</i> c</i> </sub> dependence on pressure	SUPERCONDUCTOR SCIENCE & TECHNOLOGY	MARINO, E C ; CORRÊA, REGINALDO O ; AROUCA, R ; NUNES, LIZARDO H C M ; ALVES, VAN SÉRGIO	A2	
artigoEmPeriodico	 	2020	2469-9950	http://dx.doi.org/10.1103/PhysRevB.101.224514	Flat-band superconductivity for tight-binding electrons on a square-octagon lattice	PHYSICAL REVIEW B	NUNES, Lizardo H. C. M.; SMITH, CRISTIANE MORAIS	A1	
artigoEmPeriodico	 	2020	1286-4854	http://dx.doi.org/10.1209/0295-5075/129/10001	One-way street for the energy current: A ubiquitous phenomenon in boundary-driven quantum spin chains	EPL (EUROPHYSICS LETTERS)	OLIVEIRA, D. ; PEREIRA, Emmanuel ; LEMOS, Humberto C. F.	A3	
artigoEmPeriodico	 	2020	1751-8113	http://dx.doi.org/10.1088/1751-8121/aba3de	Transport in boundary-driven quantum spin systems: one-way street for the energy current	Journal of Physics A-Mathematical and Theoretical	OLIVEIRA, DEBORAH ; PEREIRA, Emmanuel ; LEMOS, Humberto C. F.	A2	
artigoEmPeriodico	 	2020	0375-9601	http://dx.doi.org/10.1016/j.physleta.2020.126864	Energy transport in boundary driven quantum spin systems: One-way street phenomenon in models with long range interactions	PHYSICS LETTERS A	Pereira, Emmanuel ; LEMOS, HUMBERTO C.F.	A3	
artigoEmPeriodico	 	2020	0739-1102	http://dx.doi.org/10.1080/07391102.2019.1655480	Potential novel inhibitors against emerging zoonotic pathogen Nipah virus</i> : a virtual screening and molecular dynamics approach	JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS	ROPÓN-PALACIOS, GEORCKI ; CHENET-ZUTA, MANUEL E. ; OLIVOS-RAMIREZ, GUSTAVO E. ; OTAZU, KEWIN ; ACURIO-SAAVEDRA, JORGE ; Camps, Ihosvany	C	
artigoEmPeriodico	 	2020	2046-2069	http://dx.doi.org/10.1039/d0ra08379h	Probing the high performance of photoinduced birefringence in V-shaped azo/PMMA guest-host films	RSC Advances	SILVA, LIDIANA M. ; Silva, Daniel L. ; BOAS, MARIANA V. ; BRETONNIERE, YANN ; ANDRAUD, CHANTAL ; Vivas, Marcelo G.	A2	
artigoEmPeriodico	 	2020	1678-5878	http://dx.doi.org/10.1007/s40430-020-02672-0	Dynamics of an Euler-Bernoulli Beam on Nonlinear Viscoelastic Foundations: a Parameter Space Analysis	Journal of the Brazilian Society of Mechanical Sciences and Engineering	SOARES, G. V. ; LADEIRA, D. G. ; OLIVEIRA, Adélcio Carlos de	A4	
artigoEmPeriodico	 	2020	0021-8979	http://dx.doi.org/10.1063/1.5144691	Three terminal nano-oscillator based on domain wall pinning by track defect and anisotropy control	JOURNAL OF APPLIED PHYSICS	TORO, OSCAR O. ; Alves, Sidiney G. ; CARVALHO-SANTOS, VAGSON L. ; DE ARAÚJO, CLODOALDO I. L.	A1	
artigoEmPeriodico	 	2020	0925-8388	http://dx.doi.org/10.1016/j.jallcom.2020.153828	Femtosecond-laser induced two-photon absorption of GaN and AlxGa1-xN thin films: Tuning the nonlinear optical response by alloying and doping	JOURNAL OF ALLOYS AND COMPOUNDS	VIVAS, M.G.; MANOEL, D.S. ; DIPOLD, J. ; MARTINS, R.J. ; FONSECA, R.D. ; MANGLANO-CLAVERO, I. ; MARGENFELD, C. ; WAAG, A. ; VOSS, T. ; MENDONCA, C.R.	A1	
artigoEmPeriodico	 	2019	0550-3213	http://dx.doi.org/10.1016/j.nuclphysb.2019.114634	Higher order derivative operators as quantum corrections	NUCLEAR PHYSICS B	BORGES, L.H.C. ; BARONE, F.A. ; DE MELO, C.A.M. ; BARONE, F.E.	A3	
artigoEmPeriodico	 	2019	1475-7516	http://dx.doi.org/10.1088/1475-7516/2019/02/043	New scalar field quartessence	JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS	BRANDENBERGER, ROBERT ; CUZINATTO, RODRIGO R. ; FRÖHLICH, JÜRG ; NAMBA, RYO	A1	
artigoEmPeriodico	 	2019	1677-2334	http://dx.doi.org/10.5007/2175-7941.2019v36n2p529	Obtenção experimental do coeficiente de arrasto com o lançamento de foguetes de garrafas PET	CADERNO BRASILEIRO DE ENSINO DE FÍSICA	CHANG, JESSICA DE OLIVEIRA ; COSTA, FELIPE LUIZ QUINALHA ; DUTRA, IAGO CIPRIANO ; NERY, GABRIELLE AQUINO FERREIRA ; NERY, LUIS HENRIQUE ; RODRIGUES, EMILLY RAFAELLY RABELO ; SELIN, ANGELO MELARI GARCIA ; ZAMBELLO, FELIPE TEIXEIRA ; PAMPLONA DA SILVA, DANIEL JULIANO ; CUZINATTO, RODRIGO ROCHA	A1	
artigoEmPeriodico	 	2019	1751-8113	http://dx.doi.org/10.1088/1751-8121/ab213c	On spacetime foliations and electromagnetic knots	Journal of Physics A-Mathematical and Theoretical	COSTA E SILVA, W ; GOULART, E ; OTTONI, J E	A2	
artigoEmPeriodico	 	2019	0218-2718	http://dx.doi.org/10.1142/S0218271819501190	Covariant c-flation: A variational approach	INTERNATIONAL JOURNAL OF MODERN PHYSICS D	COSTA, RENATO ; CUZINATTO, RODRIGO R. ; FERREIRA, ELISA G. M. ; FRANZMANN, GUILHERME	A3	
artigoEmPeriodico	 	2019	0001-7701	http://dx.doi.org/10.1007/s10714-019-2593-3	Non-commutativity and non-inertial effects on the Dirac oscillator in a cosmic string space-time	GENERAL RELATIVITY AND GRAVITATION	CUZINATTO, R. R.; DE MONTIGNY, M. ; POMPEIA, P. J.	A4	
artigoEmPeriodico	 	2019	2470-0010	http://dx.doi.org/10.1103/physrevd.99.084053	f ( R , ? ? 1	PHYSICAL REVIEW D	CUZINATTO, R.'R. ; DE MELO, C.'A.'M. ; MEDEIROS, L.'G. ; POMPEIA, P.'J.	A1	
artigoEmPeriodico	 	2019	2470-0010	http://dx.doi.org/10.1103/PhysRevD.99.084053	theories of gravity in Einstein frame: A higher order modified Starobinsky inflation model in the Palatini approach	PHYSICAL REVIEW D	CUZINATTO, R.'R.; DE MELO, C.'A.'M. ; MEDEIROS, L.'G. ; POMPEIA, P.'J.	A1	
artigoEmPeriodico	 	2019	1475-7516	http://dx.doi.org/10.1088/1475-7516/2019/02/055	Higher-order modified Starobinsky inflation	JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS	Cuzinatto, R.R.; MEDEIROS, L.G. ; Pompeia, P.J.	A1	
artigoEmPeriodico	 	2019	0378-4371	http://dx.doi.org/10.1016/j.physa.2018.10.055	Majority vote model with ancillary noise in complex networks	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS	ENCINAS, J.M. ; CHEN, HANSHUANG ; de Oliveira, Marcelo M. ; FIORE, CARLOS E.	A1	
artigoEmPeriodico	 	2019	1948-7185	http://dx.doi.org/10.1021/acs.jpclett.9b00518	Intramolecular Cooperative and Anti-Cooperative Effect on the Two-Photon Absorption Cross Section in Triphenylamine Derivatives	Journal of Physical Chemistry Letters	FONSECA, RUBEN D. ; Vivas, Marcelo G. ; SILVA, DANIEL LUIZ ; EUCAT, GWENAELLE ; BRETONNIÈRE, YANN ; ANDRAUD, CHANTAL ; Mendonca, Cleber R. ; DE BONI, Leonardo	A1	
artigoEmPeriodico	 	2019	0375-9474	http://dx.doi.org/10.1016/j.nuclphysa.2018.10.089	Probing the transverse size of initial inhomogeneities with flow observables	NUCLEAR PHYSICS A	Gardim, Fernando G.; Grassi, Frédérique ; ISHIDA, P. ; Luzum, Matthew ; MAGALHAES, P. ; NORONHA-HOSTLER, JACQUELYN	A4	
