artigoEmPeriodico	 	2015	1550-7998	http://dx.doi.org/10.1103/PhysRevD.92.084024	Nonlinear electrodynamics as a symmetric hyperbolic system	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	ABALOS, FERNANDO ; CARRASCO, FEDERICO ; GOULART, ÉRICO ; REULA, OSCAR	A1	
artigoEmPeriodico	 	2015	0953-4075	http://dx.doi.org/10.1088/0953-4075/48/18/185301	Induced p-wave superfluidity in imbalanced Fermi gases in a synthetic gauge field	Journal of Physics. B, Atomic Molecular and Optical Physics (Print)	Caldas, H.; CONTINENTINO, M.	A3	
artigoEmPeriodico	 	2015	1539-3755	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Generic finite size scaling for discontinuous nonequilibrium phase transitions into absorbing states	PHYSICAL REVIEW E	de OLIVEIRA, M. M.; LUZ, M. G. E. ; FIORE, C. E.	A1	
artigoEmPeriodico	 	2015	0003-4916	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.aop.2015.08.002&md5=4dbcabbb117a27d3b061cd866b0a35db	Induced p-wave superconductivity without spin-orbit interactions	Annals of Physics (Print)	F. Deus ; CONTINENTINO, M. ; Heron Caldas	A2	
artigoEmPeriodico	 	2015	1550-7998	http://dx.doi.org/10.1103/PhysRevD.91.045033	Nontrivial causal structures engendered by knotted solitons	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	Goulart, E	A1	
artigoEmPeriodico	 	2015	0022-2488	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1063/1.4936147&md5=03bf3fbe470c84cc11d337dbc955e19a	Characteristic analysis for integrable soliton models on two-dimensional target spaces	Journal of Mathematical Physics	Goulart, E	A4	
artigoEmPeriodico	 	2015	1806-3691	http://dx.doi.org/10.1007/s40430-015-0357-x	Steady State of Ion Transport in Homopolar Ion-exchange Membrane: a Theoretical Study	Journal of the Brazilian Society of Mechanical Sciences and Engineering	OLIVEIRA, Adélcio Carlos de; Franco Dany Amado ; Ruan C. A. Moura	A4	
artigoEmPeriodico	 	2015	1751-8113	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/1751-8113/48/37/375203&md5=b637836012a8044a037695b8b92954cf	Heat flow in anharmonic crystals with internal and external stochastic baths: a convergent polymer expansion for a model with discrete time and long range interparticle interaction	Journal of Physics. A, Mathematical and Theoretical (Print)	Pereira, Emmanuel ; MENDONÇA, MATEUS S ; Lemos, Humberto C F	A2	
artigoEmPeriodico	 	2015	0378-4371	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.physa.2015.04.004&md5=515d2d7b3890557497c1fb531a7f4234	Area decay of Wilson loop for lattice gauge theories with bond variables described by the transverse Ising model	Physica. A (Print)	SÁ BARRETO, F.C. ; MOTA, A.L.	A1	
artigoEmPeriodico	 	2014	1029-8479	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/jhep06(2014)008&md5=de9af1c2c9a4c709a56eddeb5f748817	Search for top quark decays t ? qH with H ? ?? using the ATLAS detector	J HIGH ENERGY PHYS	AAD, G	A1	
artigoEmPeriodico	 	2014	1029-8479	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/jhep08(2014)103&md5=292f6b462db9776dfd348bbe03749b88	Abbott, B	J HIGH ENERGY PHYS	AAD, G	A1	
artigoEmPeriodico	 	2014	1029-8479	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/jhep11(2014)104&md5=0419196236bb31849abbae5523d2c39e	Abbott, B	J HIGH ENERGY PHYS	AAD, G	A1	
artigoEmPeriodico	 	2014	1029-8479	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/jhep11(2014)088&md5=1407c87b2a1fa6945546d0df33652616	Abbott, B	J HIGH ENERGY PHYS	AAD, G	A1	
artigoEmPeriodico	 	2014	1029-8479	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/jhep09(2014)037&md5=817c2b7c35419afc63036cae5f2d5472	Abbott, B	J HIGH ENERGY PHYS	AAD, G	A1	
